BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20240822,095570,AJ네트웍스,KOSPI,,4610,-10,-0.22,4610,4645,4530,92207,421602760,208615218990,45252759
20240822,006840,AK홀딩스,KOSPI,,13000,0,0.00,12960,13080,12880,3040,39416390,172218293000,13247561
20240822,027410,BGF,KOSPI,,3500,-5,-0.14,3520,3520,3480,38583,134890220,335008768500,95716791
20240822,282330,BGF리테일,KOSPI,,110800,1300,1.19,110400,111000,109200,17180,1896852100,1915056784800,17283906
20240822,138930,BNK금융지주,KOSPI,,9930,-60,-0.60,9990,10050,9890,691463,6866102910,3198338189340,322088438
20240822,001460,BYC,KOSPI,,32300,-1000,-3.00,33950,33950,32100,1545,51131650,201750645000,6246150
20240822,001465,BYC우,KOSPI,,13470,280,2.12,13290,13470,12940,10214,132803450,29012359500,2153850
20240822,001040,CJ,KOSPI,,123800,600,0.49,124500,126700,123400,92740,11592819700,3612112352400,29176998
20240822,079160,CJ CGV,KOSPI,,6550,370,5.99,6210,6560,6210,2361461,15236613430,1084547264250,165579735
20240822,00104K,CJ4우(전환),KOSPI,,93300,1100,1.19,93300,93500,91800,4688,435436900,394333569600,4226512
20240822,000120,CJ대한통운,KOSPI,,91800,-1700,-1.82,93500,94200,91400,77812,7171202600,2094173179200,22812344
20240822,011150,CJ씨푸드,KOSPI,,3535,-80,-2.21,3625,3640,3520,320139,1137415800,127015282555,35930773
20240822,011155,CJ씨푸드1우,KOSPI,,18880,-110,-0.58,18980,18980,18810,160,3013690,3776000000,200000
20240822,001045,CJ우,KOSPI,,59700,-200,-0.33,60100,60100,56500,6000,354894000,134935313100,2260223
20240822,097950,CJ제일제당,KOSPI,,344500,-5500,-1.57,351500,352000,341500,26883,9248108253,5186167077000,15054186
20240822,097955,CJ제일제당 우,KOSPI,,145000,-600,-0.41,145500,145500,143600,3508,506010000,192477785000,1327433
20240822,000480,CR홀딩스,KOSPI,,5850,-20,-0.34,5950,5950,5850,6967,40845250,274309366500,46890490
20240822,000590,CS홀딩스,KOSPI,,68000,-200,-0.29,67800,68600,65600,970,65834300,78504776000,1154482
20240822,012030,DB,KOSPI,,1163,-17,-1.44,1191,1196,1154,401167,469725415,233965284079,201173933
