BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20240821,095570,AJ네트웍스,KOSPI,,4620,120,2.67,4520,4690,4470,248431,1142079400,209067746580,45252759
20240821,006840,AK홀딩스,KOSPI,,13000,100,0.78,12900,13000,12750,4623,59624660,172218293000,13247561
20240821,027410,BGF,KOSPI,,3505,5,0.14,3500,3530,3495,48547,170491685,335487352455,95716791
20240821,282330,BGF리테일,KOSPI,,109500,1400,1.30,108800,110300,107700,27172,2961683900,1892587707000,17283906
20240821,138930,BNK금융지주,KOSPI,,9990,70,0.71,9900,10050,9790,1506106,15015881410,3217663495620,322088438
20240821,001460,BYC,KOSPI,,33300,0,0.00,33300,34000,32900,114,3795200,207996795000,6246150
20240821,001465,BYC우,KOSPI,,13190,-180,-1.35,13240,13360,13170,89823,1185681690,28409281500,2153850
20240821,001040,CJ,KOSPI,,123200,-1500,-1.20,125300,127200,123000,112834,14110841700,3594606153600,29176998
20240821,079160,CJ CGV,KOSPI,,6180,-20,-0.32,6180,6220,6130,426036,2635706700,1023282762300,165579735
20240821,00104K,CJ4우(전환),KOSPI,,92200,-900,-0.97,92700,94000,91900,4638,430381400,389684406400,4226512
20240821,000120,CJ대한통운,KOSPI,,93500,-300,-0.32,94200,96200,93500,69450,6553595200,2132954164000,22812344
20240821,011150,CJ씨푸드,KOSPI,,3615,-95,-2.56,3675,3700,3570,386321,1398983460,129889744395,35930773
20240821,011155,CJ씨푸드1우,KOSPI,,18990,110,0.58,19090,19150,18800,174,3301720,3798000000,200000
20240821,001045,CJ우,KOSPI,,59900,400,0.67,60200,60200,59600,815,48798000,135387357700,2260223
20240821,097950,CJ제일제당,KOSPI,,350000,0,0.00,351000,351000,345000,16059,5597071500,5268965100000,15054186
20240821,097955,CJ제일제당 우,KOSPI,,145600,-400,-0.27,146000,146500,144000,3020,437434000,193274244800,1327433
20240821,000480,CR홀딩스,KOSPI,,5870,-20,-0.34,5940,5940,5840,5814,34022170,275247176300,46890490
20240821,000590,CS홀딩스,KOSPI,,68200,-400,-0.58,68600,69300,67100,1523,104158800,78735672400,1154482
20240821,012030,DB,KOSPI,,1180,-6,-0.51,1186,1193,1170,165205,195276717,237385240940,201173933
